2021,2,18,1054,1045,9,1321,1332,-11,B6,1183,N623JB,JFK,MCO,130,944,10,45,2021-02-18 10:00:00
2021,2,18,1054,1056,-2,1227,1230,-3,UA,67,N16713,EWR,ORD,121,719,10,56,2021-02-18 10:00:00
2021,2,18,1056,1103,-7,1248,1305,-17,DL,1031,N334NB,LGA,DTW,84,502,11,3,2021-02-18 11:00:00
2021,2,18,1056,1035,21,1441,1404,37,B6,641,N648JB,JFK,SFO,366,2586,10,35,2021-02-18 10:00:00
2021,2,18,1056,1100,-4,1156,1215,-19,MQ,3792,N510MQ,JFK,DCA,47,213,11,0,2021-02-18 11:00:00
2021,2,18,1057,1100,-3,1404,1420,-16,DL,1275,N399DA,JFK,SLC,288,1990,11,0,2021-02-18 11:00:00
2021,2,18,1057,1104,-7,1342,1416,-34,UA,1183,N33209,EWR,RSW,151,1068,11,4,2021-02-18 11:00:00
2021,2,18,1058,730,208,1311,1004,187,DL,807,N338NB,EWR,ATL,111,746,7,30,2021-02-18 07:00:00
2021,2,18,1058,1100,-2,1320,1335,-15,UA,567,N528UA,EWR,LAS,307,2227,11,0,2021-02-18 11:00:00
2021,2,18,1059,1059,0,1318,1337,-19,DL,1647,N603DL,LGA,ATL,114,762,10,59,2021-02-18 10:00:00
2021,2,18,1100,1100,0,1349,1424,-35,DL,2261,N955DL,LGA,MIA,154,1096,11,0,2021-02-18 11:00:00
2021,2,18,1101,1100,1,1404,1410,-6,AA,739,N3CEAA,LGA,DFW,217,1389,11,0,2021-02-18 11:00:00
2021,2,18,1101,835,146,1402,1150,132,AA,717,N3BBAA,LGA,DFW,213,1389,8,35,2021-02-18 08:00:00
2021,2,18,1105,1100,5,1213,1214,-1,US,2171,N755US,LGA,DCA,43,214,11,0,2021-02-18 11:00:00
2021,2,18,1106,1114,-8,1154,1218,-24,EV,3260,N12160,EWR,PVD,36,160,11,14,2021-02-18 11:00:00
2021,2,18,1107,910,117,1226,1053,93,B6,885,N198JB,JFK,RDU,68,427,9,10,2021-02-18 09:00:00
2021,2,18,1107,1110,-3,1458,1440,18,UA,642,N560UA,JFK,SFO,362,2586,11,10,2021-02-18 11:00:00
2021,2,18,1108,1115,-7,1409,1425,-16,AA,2099,N3BTAA,LGA,MIA,153,1096,11,15,2021-02-18 11:00:00
2021,2,18,1109,1110,-1,1232,1252,-20,EV,5273,N608QX,LGA,PIT,58,335,11,10,2021-02-18 11:00:00
2021,2,18,1110,1115,-5,1416,1424,-8,B6,673,N708JB,JFK,LAX,343,2475,11,15,2021-02-18 11:00:00
2021,2,18,1110,1049,21,1356,1400,-4,B6,373,N568JB,LGA,FLL,145,1076,10,49,2021-02-18 10:00:00
2021,2,18,1110,1115,-5,1304,1310,-6,MQ,4485,N730MQ,LGA,CMH,82,479,11,15,2021-02-18 11:00:00
2021,2,18,1112,1115,-3,1232,1255,-23,WN,1468,N405WN,LGA,MDW,112,725,11,15,2021-02-18 11:00:00
2021,2,18,1115,1110,5,1224,1220,4,B6,24,N216JB,JFK,BTV,52,266,11,10,2021-02-18 11:00:00
2021,2,18,1118,1112,6,1314,1323,-9,DL,1573,N365NB,LGA,MEM,148,963,11,12,2021-02-18 11:00:00
2021,2,18,1118,1123,-5,1256,1259,-3,EV,5662,N13161,EWR,RDU,63,416,11,23,2021-02-18 11:00:00
2021,2,18,1119,1125,-6,1248,1305,-17,AA,327,N3DUAA,LGA,ORD,124,733,11,25,2021-02-18 11:00:00
2021,2,18,1121,1122,-1,1351,1420,-29,UA,1143,N38268,EWR,PBI,137,1023,11,22,2021-02-18 11:00:00
2021,2,18,1123,1056,27,1237,1220,17,EV,4694,N13992,EWR,MKE,118,725,10,56,2021-02-18 10:00:00
2021,2,18,1123,900,143,1245,1049,116,UA,364,N410UA,EWR,CLE,64,404,9,0,2021-02-18 09:00:00
2021,2,18,1124,1120,4,1424,1422,2,B6,1,N505JB,JFK,FLL,150,1069,11,20,2021-02-18 11:00:00
2021,2,18,1125,1130,-5,1402,1430,-28,DL,2297,N970DL,JFK,MCO,135,944,11,30,2021-02-18 11:00:00
2021,2,18,1128,1130,-2,1308,1334,-26,US,1625,N184US,LGA,CLT,78,544,11,30,2021-02-18 11:00:00
2021,2,18,1128,1130,-2,1423,1446,-23,UA,703,N505UA,JFK,LAX,337,2475,11,30,2021-02-18 11:00:00
2021,2,18,1130,836,174,1402,1143,139,UA,1629,N37267,EWR,MCO,133,937,8,36,2021-02-18 08:00:00
2021,2,18,1132,1134,-2,1328,1345,-17,DL,2219,N360NB,LGA,MSP,150,1020,11,34,2021-02-18 11:00:00
2021,2,18,1132,1135,-3,1314,1330,-16,MQ,4553,N725MQ,LGA,CLE,73,419,11,35,2021-02-18 11:00:00
2021,2,18,1134,1049,45,1448,1431,17,UA,1550,N77525,EWR,SFO,354,2565,10,49,2021-02-18 10:00:00
2021,2,18,1138,1140,-2,1449,1459,-10,DL,1421,N316NB,LGA,RSW,159,1080,11,40,2021-02-18 11:00:00
2021,2,18,1139,1140,-1,1420,1445,-25,AA,1623,N3GNAA,EWR,MIA,147,1085,11,40,2021-02-18 11:00:00
2021,2,18,1141,1135,6,1458,1446,12,DL,950,N367NW,LGA,FLL,170,1076,11,35,2021-02-18 11:00:00
2021,2,18,1142,1150,-8,1410,1437,-27,EV,5060,N753EV,LGA,JAX,116,833,11,50,2021-02-18 11:00:00
2021,2,18,1142,1150,-8,1342,1345,-3,MQ,4646,N514MQ,LGA,MSP,152,1020,11,50,2021-02-18 11:00:00
2021,2,18,1142,1134,8,1413,1426,-13,UA,1222,N14115,EWR,MCO,133,937,11,34,2021-02-18 11:00:00
2021,2,18,1143,1144,-1,1435,1455,-20,UA,1601,N14219,EWR,FLL,148,1065,11,44,2021-02-18 11:00:00
2021,2,18,1144,1145,-1,1400,1410,-10,DL,401,N304DQ,EWR,ATL,112,746,11,45,2021-02-18 11:00:00
2021,2,18,1144,1150,-6,1310,1325,-15,FL,353,N992AT,LGA,CAK,62,397,11,50,2021-02-18 11:00:00
2021,2,18,1145,1145,0,1455,1453,2,DL,1689,N348NW,LGA,PBI,145,1035,11,45,2021-02-18 11:00:00
2021,2,18,1148,1200,-12,1243,1303,-20,B6,1174,N323JB,EWR,BOS,40,200,12,0,2021-02-18 12:00:00
2021,2,18,1149,1200,-11,1252,1315,-23,MQ,4425,N822MQ,JFK,DCA,47,213,12,0,2021-02-18 12:00:00
2021,2,18,1150,1200,-10,1428,1448,-20,B6,523,N507JB,EWR,MCO,130,937,12,0,2021-02-18 12:00:00
2021,2,18,1150,1130,20,1328,1320,8,WN,3652,N622SW,EWR,STL,141,872,11,30,2021-02-18 11:00:00
2021,2,18,1151,1200,-9,1447,1510,-23,AA,3,N324AA,JFK,LAX,339,2475,12,0,2021-02-18 12:00:00
2021,2,18,1152,920,152,1507,1245,142,AA,721,N4UBAA,LGA,DFW,220,1389,9,20,2021-02-18 09:00:00
2021,2,18,1152,1200,-8,1304,1331,-27,UA,329,N843UA,EWR,ORD,117,719,12,0,2021-02-18 12:00:00
2021,2,18,1154,1200,-6,1502,1529,-27,DL,863,N706TW,JFK,LAX,338,2475,12,0,2021-02-18 12:00:00
2021,2,18,1154,1200,-6,1309,1330,-21,MQ,4601,N518MQ,LGA,BNA,110,764,12,0,2021-02-18 12:00:00
2021,2,18,1155,1155,0,1253,1304,-11,9E,3289,N922XJ,JFK,BOS,38,187,11,55,2021-02-18 11:00:00
2021,2,18,1156,1200,-4,1425,1438,-13,DL,1947,N652DL,LGA,ATL,112,762,12,0,2021-02-18 12:00:00
2021,2,18,1157,1200,-3,1316,1320,-4,WN,735,N482WN,EWR,MDW,111,711,12,0,2021-02-18 12:00:00
2021,2,18,1157,1200,-3,1420,1430,-10,MQ,4658,N534MQ,LGA,ATL,113,762,12,0,2021-02-18 12:00:00
2021,2,18,1158,1145,13,1440,1454,-14,DL,2126,N923DL,LGA,TPA,142,1010,11,45,2021-02-18 11:00:00
2021,2,18,1158,1205,-7,1331,1345,-14,MQ,4431,N734MQ,LGA,RDU,64,431,12,5,2021-02-18 12:00:00
2021,2,18,1202,1204,-2,1414,1426,-12,UA,1107,N27205,EWR,DEN,228,1605,12,4,2021-02-18 12:00:00
2021,2,18,1202,1207,-5,1502,1503,-1,UA,1461,N27733,EWR,IAH,222,1400,12,7,2021-02-18 12:00:00
2021,2,18,1203,1134,29,1409,1350,19,EV,4553,N11106,EWR,MCI,166,1092,11,34,2021-02-18 11:00:00
2021,2,18,1204,1207,-3,1304,1320,-16,EV,4701,N21154,EWR,ORF,45,284,12,7,2021-02-18 12:00:00
2021,2,18,1206,1205,1,1527,1520,7,AA,743,N546AA,LGA,DFW,228,1389,12,5,2021-02-18 12:00:00
2021,2,18,1207,1154,13,1453,1447,6,B6,27,N178JB,JFK,TPA,147,1005,11,54,2021-02-18 11:00:00
2021,2,18,1208,1215,-7,1306,1329,-23,UA,465,N823UA,EWR,BOS,41,200,12,15,2021-02-18 12:00:00
2021,2,18,1210,1154,16,1431,1426,5,EV,3271,N10575,EWR,JAX,122,820,11,54,2021-02-18 11:00:00
2021,2,18,1212,1215,-3,1530,1516,14,B6,625,N228JB,JFK,HOU,230,1428,12,15,2021-02-18 12:00:00
2021,2,18,1212,1210,2,1308,1315,-7,WN,2236,N453WN,EWR,BWI,35,169,12,10,2021-02-18 12:00:00
2021,2,18,1213,1216,-3,1519,1555,-36,UA,1227,N79279,EWR,PHX,287,2133,12,16,2021-02-18 12:00:00
2021,2,18,1214,1205,9,1512,1511,1,B6,133,N806JB,JFK,RSW,160,1074,12,5,2021-02-18 12:00:00
2021,2,18,1214,1220,-6,1332,1350,-18,MQ,3697,N3AEMQ,EWR,ORD,116,719,12,20,2021-02-18 12:00:00
2021,2,18,1215,1200,15,1355,1400,-5,US,1443,N770UW,JFK,CLT,76,541,12,0,2021-02-18 12:00:00
2021,2,18,1215,1200,15,1323,1309,14,US,2173,N745VJ,LGA,DCA,44,214,12,0,2021-02-18 12:00:00
2021,2,18,1217,1134,43,1327,1247,40,EV,4383,N13970,EWR,PWM,52,284,11,34,2021-02-18 11:00:00
2021,2,18,1226,1230,-4,1343,1354,-11,EV,4275,N17185,EWR,BNA,115,748,12,30,2021-02-18 12:00:00
2021,2,18,1231,1245,-14,1327,1350,-23,AA,1850,N3GSAA,JFK,BOS,39,187,12,45,2021-02-18 12:00:00
2021,2,18,1232,1235,-3,1535,1606,-31,DL,2174,N3773D,JFK,SLC,282,1990,12,35,2021-02-18 12:00:00
2021,2,18,1232,1235,-3,1404,1410,-6,WN,316,N643SW,LGA,MKE,118,738,12,35,2021-02-18 12:00:00
2021,2,18,1233,1245,-12,1426,1444,-18,9E,3610,N8718E,EWR,DTW,81,488,12,45,2021-02-18 12:00:00
2021,2,18,1236,1240,-4,1603,1540,23,AA,1853,N503AA,EWR,DFW,217,1372,12,40,2021-02-18 12:00:00
2021,2,18,1241,1245,-4,1539,1550,-11,AA,745,N3DGAA,LGA,DFW,215,1389,12,45,2021-02-18 12:00:00
2021,2,18,1241,1240,1,1546,1555,-9,AA,2041,N5EGAA,JFK,MIA,154,1089,12,40,2021-02-18 12:00:00
2021,2,18,1242,1245,-3,1522,1547,-25,DL,1685,N962DL,LGA,MCO,135,950,12,45,2021-02-18 12:00:00
2021,2,18,1242,1245,-3,1547,1600,-13,AA,2253,N3JBAA,LGA,MIA,151,1096,12,45,2021-02-18 12:00:00
2021,2,18,1243,1235,8,1442,1415,27,MQ,4404,N806MQ,JFK,RDU,70,427,12,35,2021-02-18 12:00:00
2021,2,18,1244,1250,-6,1447,1535,-48,WN,564,N788SA,LGA,DEN,224,1620,12,50,2021-02-18 12:00:00
2021,2,18,1245,1216,29,1354,1330,24,EV,4225,N14916,EWR,BUF,53,282,12,16,2021-02-18 12:00:00
2021,2,18,1246,1248,-2,1523,1538,-15,B6,991,N547JB,JFK,PBI,144,1028,12,48,2021-02-18 12:00:00
2021,2,18,1248,1256,-8,1356,1417,-21,EV,4158,N11536,EWR,RIC,48,277,12,56,2021-02-18 12:00:00
2021,2,18,1249,1245,4,1534,1545,-11,B6,85,N579JB,JFK,FLL,150,1069,12,45,2021-02-18 12:00:00
2021,2,18,1251,1300,-9,1437,1506,-29,9E,4270,N8936A,EWR,CVG,93,569,13,0,2021-02-18 13:00:00
2021,2,18,1252,1300,-8,1437,1450,-13,MQ,4426,N722MQ,LGA,CMH,83,479,13,0,2021-02-18 13:00:00
2021,2,18,1253,1256,-3,1552,1607,-15,UA,848,N475UA,LGA,IAH,218,1416,12,56,2021-02-18 12:00:00
2021,2,18,1254,1302,-8,1356,1404,-8,EV,4129,N13550,EWR,DCA,40,199,13,2,2021-02-18 13:00:00
2021,2,18,1254,1300,-6,1404,1406,-2,B6,1006,N258JB,JFK,BOS,41,187,13,0,2021-02-18 13:00:00
2021,2,18,1254,1305,-11,1426,1424,2,B6,32,N292JB,JFK,ROC,58,264,13,5,2021-02-18 13:00:00
2021,2,18,1256,1300,-4,1346,1406,-20,US,2128,N961UW,LGA,BOS,37,184,13,0,2021-02-18 13:00:00
2021,2,18,1258,1300,-2,1510,1537,-27,DL,781,N644DL,LGA,ATL,109,762,13,0,2021-02-18 13:00:00
2021,2,18,1258,1300,-2,1425,1440,-15,AA,329,N4XLAA,LGA,ORD,121,733,13,0,2021-02-18 13:00:00
2021,2,18,1258,1259,-1,1446,1456,-10,US,1459,N537UW,LGA,CLT,80,544,12,59,2021-02-18 12:00:00
2021,2,18,1258,1300,-2,1406,1407,-1,US,2175,N768US,LGA,DCA,45,214,13,0,2021-02-18 13:00:00
2021,2,18,1258,1300,-2,1616,1615,1,WN,298,N480WN,EWR,HOU,232,1411,13,0,2021-02-18 13:00:00
2021,2,18,1259,1300,-1,1408,1406,2,9E,3638,N8921B,JFK,PHL,26,94,13,0,2021-02-18 13:00:00
2021,2,18,1259,1249,10,1430,1410,20,B6,66,N294JB,JFK,BUF,65,301,12,49,2021-02-18 12:00:00
2021,2,18,1300,1300,0,1505,1530,-25,EV,4950,N761ND,EWR,ATL,112,746,13,0,2021-02-18 13:00:00
2021,2,18,1303,1238,25,1439,1435,4,EV,4135,N13964,EWR,CLT,80,529,12,38,2021-02-18 12:00:00
2021,2,18,1307,1308,-1,1525,1541,-16,FL,348,N932AT,LGA,ATL,113,762,13,8,2021-02-18 13:00:00
2021,2,18,1308,1240,28,1503,1446,17,DL,1131,N357NB,LGA,DTW,87,502,12,40,2021-02-18 12:00:00
2021,2,18,1308,1316,-8,1353,1413,-20,EV,4103,N16999,EWR,BDL,27,116,13,16,2021-02-18 13:00:00
2021,2,18,1308,1315,-7,1512,1520,-8,MQ,4564,N723MQ,LGA,DTW,85,502,13,15,2021-02-18 13:00:00
2021,2,18,1309,1100,129,1446,1300,106,WN,366,N419WN,LGA,STL,138,888,11,0,2021-02-18 11:00:00
2021,2,18,1315,1315,0,1455,1504,-9,US,1895,N196UW,EWR,CLT,81,529,13,15,2021-02-18 13:00:00
2021,2,18,1316,1320,-4,1607,1626,-19,UA,1219,N27724,EWR,DFW,215,1372,13,20,2021-02-18 13:00:00
2021,2,18,1317,1233,44,1523,1430,53,EV,4640,N14543,EWR,DAY,87,533,12,33,2021-02-18 12:00:00
2021,2,18,1318,1320,-2,1641,1655,-14,UA,1436,N37263,EWR,SFO,362,2565,13,20,2021-02-18 13:00:00
2021,2,18,1320,1325,-5,1451,1505,-14,MQ,4475,N737MQ,LGA,RDU,68,431,13,25,2021-02-18 13:00:00
2021,2,18,1323,1320,3,1634,1650,-16,VX,411,N622VA,JFK,LAX,346,2475,13,20,2021-02-18 13:00:00
2021,2,18,1323,1320,3,1634,1633,1,UA,1425,N17133,EWR,LAX,341,2454,13,20,2021-02-18 13:00:00
2021,2,18,1324,1326,-2,1516,1530,-14,EV,4360,N12175,EWR,MSP,156,1008,13,26,2021-02-18 13:00:00
2021,2,18,1324,1330,-6,1620,1640,-20,AA,753,N3JCAA,LGA,DFW,219,1389,13,30,2021-02-18 13:00:00
2021,2,18,1326,1330,-4,1800,1825,-25,DL,315,N3749D,JFK,SJU,191,1598,13,30,2021-02-18 13:00:00
2021,2,18,1326,1326,0,1424,1423,1,EV,4688,N16981,EWR,BWI,37,169,13,26,2021-02-18 13:00:00
2021,2,18,1326,1320,6,1616,1625,-9,B6,377,N562JB,LGA,FLL,151,1076,13,20,2021-02-18 13:00:00
2021,2,18,1326,1330,-4,1652,1710,-18,WN,2058,N245WN,EWR,PHX,305,2133,13,30,2021-02-18 13:00:00
2021,2,18,1327,1314,13,1453,1451,2,EV,4321,N16919,EWR,GSO,71,445,13,14,2021-02-18 13:00:00
2021,2,18,1334,1340,-6,1624,1648,-24,B6,83,N712JB,JFK,SEA,332,2422,13,40,2021-02-18 13:00:00
2021,2,18,1335,1320,15,1509,1509,0,EV,3818,N14950,EWR,STL,137,872,13,20,2021-02-18 13:00:00
2021,2,18,1336,1259,37,1452,1436,16,UA,1233,N14118,EWR,ORD,117,719,12,59,2021-02-18 12:00:00
2021,2,18,1337,1340,-3,1608,1625,-17,B6,127,N353JB,EWR,MCO,134,937,13,40,2021-02-18 13:00:00
2021,2,18,1340,1345,-5,1649,1705,-16,AA,117,N338AA,JFK,LAX,345,2475,13,45,2021-02-18 13:00:00
2021,2,18,1341,1345,-4,1641,1705,-24,AA,1073,N3BVAA,LGA,MIA,152,1096,13,45,2021-02-18 13:00:00
2021,2,18,1341,1320,21,1645,1617,28,B6,505,N552JB,EWR,FLL,155,1065,13,20,2021-02-18 13:00:00
2021,2,18,1341,1330,11,1627,1629,-2,B6,431,N537JB,LGA,SRQ,152,1047,13,30,2021-02-18 13:00:00
2021,2,18,1342,1329,13,1622,1631,-9,UA,1641,N26215,EWR,MCO,136,937,13,29,2021-02-18 13:00:00
2021,2,18,1343,1329,14,1545,1526,19,EV,4100,N18557,EWR,MEM,156,946,13,29,2021-02-18 13:00:00
2021,2,18,1343,1350,-7,1524,1545,-21,MQ,4577,N528MQ,LGA,CLT,83,544,13,50,2021-02-18 13:00:00
2021,2,18,1344,1325,19,1902,1809,53,B6,705,N591JB,JFK,SJU,195,1598,13,25,2021-02-18 13:00:00
2021,2,18,1345,1335,10,1920,1929,-9,UA,15,N76064,EWR,HNL,612,4963,13,35,2021-02-18 13:00:00
2021,2,18,1348,1356,-8,1447,1506,-19,EV,4434,N14905,EWR,MHT,41,209,13,56,2021-02-18 13:00:00
2021,2,18,1348,1350,-2,1707,1715,-8,US,186,N664AW,EWR,PHX,297,2133,13,50,2021-02-18 13:00:00
2021,2,18,1352,1355,-3,1601,1634,-33,DL,1705,N376NW,LGA,MSY,175,1183,13,55,2021-02-18 13:00:00
2021,2,18,1353,1400,-7,1500,1513,-13,B6,602,N296JB,JFK,PWM,52,273,14,0,2021-02-18 14:00:00
2021,2,18,1356,1359,-3,1617,1635,-18,DL,2247,N699DL,LGA,ATL,116,762,13,59,2021-02-18 13:00:00
2021,2,18,1357,1359,-2,1703,1657,6,UA,1003,N37298,EWR,PBI,169,1023,13,59,2021-02-18 13:00:00
2021,2,18,1358,1357,1,1459,1513,-14,EV,4670,N12921,EWR,IAD,44,212,13,57,2021-02-18 13:00:00
2021,2,18,1358,1400,-2,1505,1509,-4,US,2177,N715UW,LGA,DCA,41,214,14,0,2021-02-18 14:00:00
2021,2,18,1359,1359,0,1618,1638,-20,DL,2043,N359NB,JFK,ATL,118,760,13,59,2021-02-18 13:00:00
2021,2,18,1403,1410,-7,1533,1555,-22,MQ,4491,N711MQ,LGA,CLE,71,419,14,10,2021-02-18 14:00:00
2021,2,18,1406,1400,6,1633,1631,2,B6,615,N318JB,JFK,JAX,124,828,14,0,2021-02-18 14:00:00
2021,2,18,1409,1355,14,1650,1647,3,B6,1783,N529JB,JFK,MCO,135,944,13,55,2021-02-18 13:00:00
2021,2,18,1412,1414,-2,1605,1615,-10,EV,4229,N27152,EWR,CHS,95,628,14,14,2021-02-18 14:00:00
2021,2,18,1412,1420,-8,1534,1550,-16,MQ,3728,N520MQ,EWR,ORD,121,719,14,20,2021-02-18 14:00:00
2021,2,18,1413,1415,-2,1625,1638,-13,DL,935,N320NB,EWR,ATL,115,746,14,15,2021-02-18 14:00:00
2021,2,18,1415,1354,21,1716,1704,12,UA,1164,N14242,EWR,FLL,161,1065,13,54,2021-02-18 13:00:00
2021,2,18,1415,1359,16,1528,1534,-6,UA,1734,N33203,EWR,ORD,120,719,13,59,2021-02-18 13:00:00
2021,2,18,1417,1411,6,1636,1644,-8,FL,349,N966AT,LGA,ATL,119,762,14,11,2021-02-18 14:00:00
2021,2,18,1419,1430,-11,1711,1735,-24,AA,883,N492AA,EWR,DFW,213,1372,14,30,2021-02-18 14:00:00
2021,2,18,1420,1419,1,1527,1529,-2,EV,3830,N13958,EWR,BTV,49,266,14,19,2021-02-18 14:00:00
2021,2,18,1420,1420,0,1610,1620,-10,MQ,4588,N525MQ,LGA,MSP,153,1020,14,20,2021-02-18 14:00:00
2021,2,18,1422,1425,-3,1743,1750,-7,UA,257,N532UA,JFK,SFO,356,2586,14,25,2021-02-18 14:00:00
2021,2,18,1425,1430,-5,1523,1553,-30,EV,5708,N877AS,LGA,IAD,43,229,14,30,2021-02-18 14:00:00
2021,2,18,1426,1345,41,1536,1520,16,WN,2963,N789SW,LGA,MDW,111,725,13,45,2021-02-18 13:00:00
2021,2,18,1427,1426,1,1616,1636,-20,DL,1819,N324US,LGA,MSP,154,1020,14,26,2021-02-18 14:00:00
2021,2,18,1428,1435,-7,1730,1744,-14,B6,347,N284JB,JFK,SRQ,151,1041,14,35,2021-02-18 14:00:00
2021,2,18,1430,1430,0,1736,1741,-5,UA,746,N409UA,LGA,IAH,228,1416,14,30,2021-02-18 14:00:00
2021,2,18,1431,1410,21,1706,1703,3,UA,1251,N14106,EWR,TPA,138,997,14,10,2021-02-18 14:00:00
2021,2,18,1432,1435,-3,1635,1701,-26,DL,1545,N335NB,LGA,MCI,168,1107,14,35,2021-02-18 14:00:00
2021,2,18,1432,1439,-7,1544,1556,-12,EV,4353,N11547,EWR,BUF,52,282,14,39,2021-02-18 14:00:00
2021,2,18,1433,1345,48,1742,1655,47,B6,209,N506JB,JFK,LGB,340,2465,13,45,2021-02-18 13:00:00
2021,2,18,1433,1435,-2,1603,1609,-6,UA,1542,N54711,EWR,CLE,71,404,14,35,2021-02-18 14:00:00
2021,2,18,1436,1354,42,1555,1512,43,EV,5712,N832AS,JFK,IAD,45,228,13,54,2021-02-18 13:00:00
2021,2,18,1437,1410,27,1717,1703,14,B6,1161,N636JB,LGA,PBI,145,1035,14,10,2021-02-18 14:00:00
2021,2,18,1439,1445,-6,1636,1640,-4,EV,4133,N19554,EWR,DTW,95,488,14,45,2021-02-18 14:00:00
2021,2,18,1440,1438,2,1720,1748,-28,DL,1902,N320US,LGA,PBI,142,1035,14,38,2021-02-18 14:00:00
2021,2,18,1440,1446,-6,1650,1702,-12,EV,4181,N12160,EWR,MCI,169,1092,14,46,2021-02-18 14:00:00
2021,2,18,1442,1445,-3,1626,1647,-21,US,1445,N536UW,LGA,CLT,83,544,14,45,2021-02-18 14:00:00
2021,2,18,1443,1445,-2,1738,1744,-6,B6,63,N603JB,JFK,TPA,143,1005,14,45,2021-02-18 14:00:00
2021,2,18,1443,1445,-2,1712,1735,-23,UA,1672,N39418,EWR,MCO,132,937,14,45,2021-02-18 14:00:00
2021,2,18,1444,1445,-1,1557,1606,-9,9E,3452,N604LR,JFK,BOS,44,187,14,45,2021-02-18 14:00:00
2021,2,18,1444,1450,-6,1625,1640,-15,MQ,4403,N851MQ,JFK,RDU,70,427,14,50,2021-02-18 14:00:00
2021,2,18,1446,1450,-4,1733,1755,-22,AA,1813,N5FRAA,JFK,MCO,137,944,14,50,2021-02-18 14:00:00
2021,2,18,1447,1500,-13,1555,1608,-13,US,2132,N949UW,LGA,BOS,42,184,15,0,2021-02-18 15:00:00
2021,2,18,1449,1437,12,1546,1544,2,EV,4372,N13903,EWR,DCA,39,199,14,37,2021-02-18 14:00:00
2021,2,18,1449,1446,3,1551,1555,-4,UA,1177,N76265,EWR,BOS,42,200,14,46,2021-02-18 14:00:00
2021,2,18,1450,1450,0,1640,1645,-5,MQ,4172,N932MQ,JFK,CLE,78,425,14,50,2021-02-18 14:00:00
2021,2,18,1451,1452,-1,1644,1655,-11,DL,1231,N911DL,LGA,DTW,90,502,14,52,2021-02-18 14:00:00
2021,2,18,1451,1445,6,1750,1805,-15,DL,2079,N357NW,LGA,FLL,165,1076,14,45,2021-02-18 14:00:00
2021,2,18,1451,1455,-4,1600,1612,-12,B6,1010,N641JB,JFK,BOS,42,187,14,55,2021-02-18 14:00:00
2021,2,18,1451,1445,6,1817,1747,30,UA,346,N443UA,EWR,MIA,178,1085,14,45,2021-02-18 14:00:00
2021,2,18,1453,1456,-3,1620,1624,-4,9E,4357,N839AY,JFK,ORF,49,290,14,56,2021-02-18 14:00:00
2021,2,18,1453,1500,-7,1636,1655,-19,MQ,4429,N739MQ,LGA,CMH,79,479,15,0,2021-02-18 15:00:00
2021,2,18,1454,1455,-1,1625,1637,-12,9E,3318,N916XJ,JFK,BUF,61,301,14,55,2021-02-18 14:00:00
2021,2,18,1455,1455,0,1634,1645,-11,AA,337,N594AA,LGA,ORD,122,733,14,55,2021-02-18 14:00:00
2021,2,18,1455,1500,-5,1803,1825,-22,AA,1925,N3JTAA,LGA,MIA,155,1096,15,0,2021-02-18 15:00:00
